,hour,min,seg,temp
14957,13,50,4,119.359
14958,13,50,5,119.36100000000002
14959,13,50,6,119.36699999999999
14960,13,50,7,119.362
14961,13,50,8,119.35999999999999
14962,13,50,9,119.35999999999999
14963,13,50,10,119.35999999999999
14964,13,50,11,119.35999999999999
14965,13,50,12,119.35999999999999
14966,13,50,13,119.35999999999999
14967,13,50,14,119.35999999999999
14968,13,50,15,119.35499999999999
14969,13,50,16,119.357
14970,13,50,17,119.357
14971,13,50,18,119.35
14972,13,50,19,119.35
14973,13,50,20,119.34100000000001
14974,13,50,21,119.34
14975,13,50,22,119.34
14976,13,50,23,119.34100000000001
14977,13,50,24,119.348
14978,13,50,25,119.35
14979,13,50,26,119.35
14980,13,50,27,119.35
14981,13,50,28,119.35
14982,13,50,29,119.34100000000001
14983,13,50,30,119.343
14984,13,50,31,119.35
14985,13,50,32,119.359
14986,13,50,33,119.35999999999999
14987,13,50,34,119.353
14988,13,50,35,119.35
14989,13,50,36,119.34700000000001
14990,13,50,37,119.34
14991,13,50,38,119.34
14992,13,50,39,119.34
14993,13,50,40,119.33500000000001
14994,13,50,41,119.33
14995,13,50,42,119.33
14996,13,50,43,119.32099999999996
14997,13,50,44,119.31899999999996
14998,13,50,45,119.30999999999997
14999,13,50,46,119.30699999999997
15000,13,50,47,119.29699999999998
15001,13,50,48,119.28999999999999
15002,13,50,49,119.28899999999999
15003,13,50,50,119.28
15004,13,50,51,119.275
15005,13,50,52,119.27000000000001
15006,13,50,53,119.26500000000001
15007,13,50,54,119.26000000000002
15008,13,50,55,119.25700000000002
15009,13,50,56,119.25
15010,13,50,57,119.24100000000001
15011,13,50,58,119.23899999999999
15012,13,50,59,119.22999999999999
15013,13,51,0,119.22999999999999
15014,13,51,1,119.22999999999999
15015,13,51,2,119.22999999999999
15016,13,51,3,119.22999999999999
15017,13,51,4,119.221
15018,13,51,5,119.21700000000001
15019,13,51,6,119.20700000000002
15020,13,51,7,119.20000000000002
15021,13,51,8,119.20000000000002
15022,13,51,9,119.20000000000002
15023,13,51,10,119.20300000000002
15024,13,51,11,119.21000000000001
15025,13,51,12,119.21900000000001
15026,13,51,13,119.22
15027,13,51,14,119.22
15028,13,51,15,119.22
15029,13,51,16,119.22
15030,13,51,17,119.223
15031,13,51,18,119.22999999999999
15032,13,51,19,119.22999999999999
15033,13,51,20,119.22999999999999
15034,13,51,21,119.22999999999999
15035,13,51,22,119.22999999999999
15036,13,51,23,119.22999999999999
15037,13,51,24,119.22999999999999
15038,13,51,25,119.22999999999999
15039,13,51,26,119.22999999999999
15040,13,51,27,119.23499999999999
15041,13,51,28,119.23999999999998
15042,13,51,29,119.23999999999998
15043,13,51,30,119.23999999999998
15044,13,51,31,119.23999999999998
15045,13,51,32,119.23999999999998
15046,13,51,33,119.23999999999998
15047,13,51,34,119.23999999999998
15048,13,51,35,119.23999999999998
15049,13,51,36,119.23999999999998
15050,13,51,37,119.249
15051,13,51,38,119.25
15052,13,51,39,119.255
15053,13,51,40,119.26000000000002
15054,13,51,41,119.26100000000001
15055,13,51,42,119.27000000000001
15056,13,51,43,119.272
15057,13,51,44,119.27000000000001
15058,13,51,45,119.27000000000001
15059,13,51,46,119.275
15060,13,51,47,119.28
15061,13,51,48,119.28
15062,13,51,49,119.28
15063,13,51,50,119.28
15064,13,51,51,119.28
15065,13,51,52,119.28299999999999
15066,13,51,53,119.28999999999999
15067,13,51,54,119.29499999999999
15068,13,51,55,119.30899999999997
15069,13,51,56,119.30999999999997
15070,13,51,57,119.31499999999997
15071,13,51,58,119.31999999999996
15072,13,51,59,119.32299999999998
15073,13,52,0,119.33
15074,13,52,1,119.33
15075,13,52,2,119.33
15076,13,52,3,119.33900000000001
15077,13,52,4,119.34
15078,13,52,5,119.34
15079,13,52,6,119.33900000000001
15080,13,52,7,119.33
15081,13,52,8,119.33
15082,13,52,9,119.33700000000002
15083,13,52,10,119.33800000000001
15084,13,52,11,119.33099999999999
15085,13,52,12,119.33
15086,13,52,13,119.33
15087,13,52,14,119.329
15088,13,52,15,119.31999999999996
15089,13,52,16,119.31099999999996
15090,13,52,17,119.30699999999997
15091,13,52,18,119.29999999999998
15092,13,52,19,119.29999999999998
15093,13,52,20,119.29699999999998
15094,13,52,21,119.28999999999999
15095,13,52,22,119.28299999999999
15096,13,52,23,119.28
15097,13,52,24,119.273
15098,13,52,25,119.27000000000001
15099,13,52,26,119.27000000000001
15100,13,52,27,119.271
15101,13,52,28,119.28
15102,13,52,29,119.28
15103,13,52,30,119.28
15104,13,52,31,119.28
15105,13,52,32,119.28
15106,13,52,33,119.28
15107,13,52,34,119.28699999999999
15108,13,52,35,119.28999999999999
15109,13,52,36,119.29899999999998
15110,13,52,37,119.29999999999998
15111,13,52,38,119.30099999999997
15112,13,52,39,119.30999999999997
15113,13,52,40,119.30999999999997
15114,13,52,41,119.31699999999996
15115,13,52,42,119.33
15116,13,52,43,119.34100000000001
15117,13,52,44,119.35499999999999
15118,13,52,45,119.35999999999999
15119,13,52,46,119.367
15120,13,52,47,119.36999999999998
15121,13,52,48,119.36999999999998
15122,13,52,49,119.36999999999998
15123,13,52,50,119.36499999999998
15124,13,52,51,119.35999999999999
15125,13,52,52,119.35999999999999
15126,13,52,53,119.37000000000003
15127,13,52,54,119.38100000000001
15128,13,52,55,119.391
15129,13,52,56,119.405
15130,13,52,57,119.41499999999999
15131,13,52,58,119.42500000000003
15132,13,52,59,119.43500000000003
15133,13,53,0,119.44700000000003
15134,13,53,1,119.46000000000001
15135,13,53,2,119.473
15136,13,53,3,119.481
15137,13,53,4,119.48999999999998
15138,13,53,5,119.48999999999998
15139,13,53,6,119.48799999999999
15140,13,53,7,119.48999999999998
15141,13,53,8,119.48999999999998
15142,13,53,9,119.499
15143,13,53,10,119.503
15144,13,53,11,119.51000000000002
15145,13,53,12,119.51700000000001
15146,13,53,13,119.521
15147,13,53,14,119.53
15148,13,53,15,119.53999999999999
15149,13,53,16,119.55499999999998
15150,13,53,17,119.56299999999996
15151,13,53,18,119.57299999999998
15152,13,53,19,119.583
15153,13,53,20,119.595
15154,13,53,21,119.607
15155,13,53,22,119.60999999999999
15156,13,53,23,119.619
15157,13,53,24,119.627
15158,13,53,25,119.64000000000001
15159,13,53,26,119.65299999999999
15160,13,53,27,119.66499999999999
15161,13,53,28,119.67500000000003
15162,13,53,29,119.68900000000004
15163,13,53,30,119.69700000000003
15164,13,53,31,119.70700000000002
15165,13,53,32,119.72200000000001
15166,13,53,33,119.73799999999999
15167,13,53,34,119.755
15168,13,53,35,119.772
15169,13,53,36,119.78699999999999
15170,13,53,37,119.79999999999998
15171,13,53,38,119.80999999999997
15172,13,53,39,119.81899999999996
15173,13,53,40,119.81999999999996
15174,13,53,41,119.83
15175,13,53,42,119.843
15176,13,53,43,119.853
15177,13,53,44,119.85999999999999
15178,13,53,45,119.86799999999998
15179,13,53,46,119.88100000000001
15180,13,53,47,119.89000000000001
15181,13,53,48,119.89000000000001
15182,13,53,49,119.899
15183,13,53,50,119.9
15184,13,53,51,119.907
15185,13,53,52,119.91
15186,13,53,53,119.917
15187,13,53,54,119.92
15188,13,53,55,119.92400000000002
15189,13,53,56,119.92
15190,13,53,57,119.92500000000003
15191,13,53,58,119.93000000000004
15192,13,53,59,119.921
15193,13,54,0,119.92900000000004
15194,13,54,1,119.93900000000004
15195,13,54,2,119.94000000000003
15196,13,54,3,119.94700000000003
15197,13,54,4,119.95000000000002
15198,13,54,5,119.95900000000002
15199,13,54,6,119.96000000000001
15200,13,54,7,119.965
15201,13,54,8,119.971
15202,13,54,9,119.97999999999999
15203,13,54,10,119.97999999999999
15204,13,54,11,119.981
15205,13,54,12,119.98999999999998
15206,13,54,13,119.99099999999999
15207,13,54,14,120.001
15208,13,54,15,120.01000000000002
15209,13,54,16,120.019
15210,13,54,17,120.023
15211,13,54,18,120.03
15212,13,54,19,120.032
15213,13,54,20,120.03
15214,13,54,21,120.03
15215,13,54,22,120.03
15216,13,54,23,120.035
15217,13,54,24,120.04499999999999
15218,13,54,25,120.04999999999998
15219,13,54,26,120.05699999999997
15220,13,54,27,120.05999999999997
15221,13,54,28,120.05999999999997
15222,13,54,29,120.05999999999997
15223,13,54,30,120.05999999999997
15224,13,54,31,120.05999999999997
15225,13,54,32,120.06099999999996
15226,13,54,33,120.07299999999998
15227,13,54,34,120.08
15228,13,54,35,120.083
15229,13,54,36,120.09100000000001
15230,13,54,37,120.101
15231,13,54,38,120.10999999999999
15232,13,54,39,120.12000000000003
15233,13,54,40,120.13000000000002
15234,13,54,41,120.13900000000001
15235,13,54,42,120.149
15236,13,54,43,120.15899999999999
15237,13,54,44,120.16499999999999
15238,13,54,45,120.17
15239,13,54,46,120.17
15240,13,54,47,120.17
15241,13,54,48,120.171
15242,13,54,49,120.18000000000004
15243,13,54,50,120.18900000000004
15244,13,54,51,120.19000000000003
15245,13,54,52,120.19900000000003
15246,13,54,53,120.20500000000001
15247,13,54,54,120.21000000000001
15248,13,54,55,120.21700000000001
15249,13,54,56,120.22999999999999
15250,13,54,57,120.23999999999998
15251,13,54,58,120.249
15252,13,54,59,120.255
15253,13,55,0,120.26500000000001
15254,13,55,1,120.27000000000001
15255,13,55,2,120.27000000000001
15256,13,55,3,120.27000000000001
15257,13,55,4,120.27000000000001
15258,13,55,5,120.275
15259,13,55,6,120.28
15260,13,55,7,120.285
15261,13,55,8,120.29499999999999
15262,13,55,9,120.29999999999998
15263,13,55,10,120.29999999999998
15264,13,55,11,120.29999999999998
15265,13,55,12,120.30699999999997
15266,13,55,13,120.30999999999997
15267,13,55,14,120.30999999999997
15268,13,55,15,120.30999999999997
15269,13,55,16,120.31699999999996
15270,13,55,17,120.31999999999996
15271,13,55,18,120.31699999999996
15272,13,55,19,120.30999999999997
15273,13,55,20,120.30999999999997
15274,13,55,21,120.30699999999997
15275,13,55,22,120.29999999999998
15276,13,55,23,120.29999999999998
15277,13,55,24,120.30699999999997
15278,13,55,25,120.31299999999996
15279,13,55,26,120.31999999999996
15280,13,55,27,120.32099999999996
15281,13,55,28,120.33
15282,13,55,29,120.325
15283,13,55,30,120.329
15284,13,55,31,120.335
15285,13,55,32,120.345
15286,13,55,33,120.353
15287,13,55,34,120.35999999999999
15288,13,55,35,120.369
15289,13,55,36,120.36999999999998
15290,13,55,37,120.37199999999999
15291,13,55,38,120.37599999999998
15292,13,55,39,120.36999999999998
15293,13,55,40,120.36999999999998
15294,13,55,41,120.36999999999998
15295,13,55,42,120.36999999999998
15296,13,55,43,120.36999999999998
15297,13,55,44,120.36999999999998
15298,13,55,45,120.36999999999998
15299,13,55,46,120.377
15300,13,55,47,120.38300000000001
15301,13,55,48,120.393
15302,13,55,49,120.405
15303,13,55,50,120.417
15304,13,55,51,120.42700000000002
15305,13,55,52,120.44000000000003
15306,13,55,53,120.45500000000001
15307,13,55,54,120.465
15308,13,55,55,120.475
15309,13,55,56,120.487
15310,13,55,57,120.49099999999999
15311,13,55,58,120.5
15312,13,55,59,120.495
15313,13,56,0,120.48899999999999
15314,13,56,1,120.47999999999999
15315,13,56,2,120.479
15316,13,56,3,120.475
15317,13,56,4,120.47999999999999
15318,13,56,5,120.47999999999999
15319,13,56,6,120.47999999999999
15320,13,56,7,120.487
15321,13,56,8,120.49299999999998
15322,13,56,9,120.5
15323,13,56,10,120.5
15324,13,56,11,120.5
15325,13,56,12,120.505
15326,13,56,13,120.51000000000002
15327,13,56,14,120.51500000000001
15328,13,56,15,120.521
15329,13,56,16,120.53
15330,13,56,17,120.53
15331,13,56,18,120.53099999999999
15332,13,56,19,120.54099999999998
15333,13,56,20,120.54999999999998
15334,13,56,21,120.55999999999997
15335,13,56,22,120.57099999999996
15336,13,56,23,120.58
15337,13,56,24,120.583
15338,13,56,25,120.59
15339,13,56,26,120.59700000000001
15340,13,56,27,120.601
15341,13,56,28,120.61300000000001
15342,13,56,29,120.62100000000001
15343,13,56,30,120.625
15344,13,56,31,120.623
15345,13,56,32,120.63000000000002
15346,13,56,33,120.63000000000002
15347,13,56,34,120.62100000000001
15348,13,56,35,120.61299999999999
15349,13,56,36,120.60499999999999
15350,13,56,37,120.6
15351,13,56,38,120.593
15352,13,56,39,120.59
15353,13,56,40,120.59
15354,13,56,41,120.58500000000001
15355,13,56,42,120.58099999999999
15356,13,56,43,120.58099999999999
15357,13,56,44,120.58
15358,13,56,45,120.578
15359,13,56,46,120.57099999999996
15360,13,56,47,120.57299999999998
15361,13,56,48,120.58
15362,13,56,49,120.57099999999996
15363,13,56,50,120.56999999999996
15364,13,56,51,120.56899999999996
15365,13,56,52,120.55999999999997
15366,13,56,53,120.55999999999997
15367,13,56,54,120.55999999999997
15368,13,56,55,120.55999999999997
15369,13,56,56,120.55999999999997
15370,13,56,57,120.55999999999997
15371,13,56,58,120.55999999999997
15372,13,56,59,120.56099999999996
15373,13,57,0,120.57099999999996
15374,13,57,1,120.58
15375,13,57,2,120.58
15376,13,57,3,120.58
15377,13,57,4,120.58
15378,13,57,5,120.577
15379,13,57,6,120.56999999999996
15380,13,57,7,120.575
15381,13,57,8,120.583
15382,13,57,9,120.59
15383,13,57,10,120.59
15384,13,57,11,120.59
15385,13,57,12,120.599
15386,13,57,13,120.59400000000001
15387,13,57,14,120.6
15388,13,57,15,120.6
15389,13,57,16,120.6
15390,13,57,17,120.6
15391,13,57,18,120.609
15392,13,57,19,120.60999999999999
15393,13,57,20,120.60999999999999
15394,13,57,21,120.60999999999999
15395,13,57,22,120.612
15396,13,57,23,120.619
15397,13,57,24,120.627
15398,13,57,25,120.63700000000001
15399,13,57,26,120.648
15400,13,57,27,120.66
15401,13,57,28,120.66900000000001
15402,13,57,29,120.671
15403,13,57,30,120.68000000000004
15404,13,57,31,120.68000000000004
15405,13,57,32,120.68000000000004
15406,13,57,33,120.68000000000004
15407,13,57,34,120.68000000000004
15408,13,57,35,120.68000000000004
15409,13,57,36,120.68000000000004
15410,13,57,37,120.68000000000004
15411,13,57,38,120.68000000000004
15412,13,57,39,120.68000000000004
15413,13,57,40,120.68000000000004
15414,13,57,41,120.671
15415,13,57,42,120.67
15416,13,57,43,120.67
15417,13,57,44,120.665
15418,13,57,45,120.66
15419,13,57,46,120.66
15420,13,57,47,120.66
15421,13,57,48,120.66
15422,13,57,49,120.66099999999999
15423,13,57,50,120.66099999999999
15424,13,57,51,120.66
15425,13,57,52,120.66
15426,13,57,53,120.66
15427,13,57,54,120.655
15428,13,57,55,120.65
15429,13,57,56,120.641
15430,13,57,57,120.64000000000001
15431,13,57,58,120.64000000000001
15432,13,57,59,120.633
15433,13,58,0,120.62899999999999
15434,13,58,1,120.61999999999998
15435,13,58,2,120.61999999999998
15436,13,58,3,120.61999999999998
15437,13,58,4,120.61699999999999
15438,13,58,5,120.60999999999999
15439,13,58,6,120.60999999999999
15440,13,58,7,120.60999999999999
15441,13,58,8,120.60999999999999
15442,13,58,9,120.60999999999999
15443,13,58,10,120.60999999999999
15444,13,58,11,120.60999999999999
15445,13,58,12,120.60999999999999
15446,13,58,13,120.60999999999999
15447,13,58,14,120.60999999999999
15448,13,58,15,120.60999999999999
15449,13,58,16,120.61300000000001
15450,13,58,17,120.61999999999998
15451,13,58,18,120.61999999999998
15452,13,58,19,120.61999999999998
15453,13,58,20,120.61999999999998
15454,13,58,21,120.61999999999998
15455,13,58,22,120.61999999999998
15456,13,58,23,120.62899999999999
15457,13,58,24,120.63100000000001
15458,13,58,25,120.64000000000001
15459,13,58,26,120.64500000000001
15460,13,58,27,120.65
15461,13,58,28,120.65899999999999
15462,13,58,29,120.66499999999999
15463,13,58,30,120.67500000000003
15464,13,58,31,120.68900000000004
15465,13,58,32,120.69500000000002
15466,13,58,33,120.70100000000002
15467,13,58,34,120.71300000000001
15468,13,58,35,120.723
15469,13,58,36,120.72999999999999
15470,13,58,37,120.72999999999999
15471,13,58,38,120.73499999999999
15472,13,58,39,120.73999999999998
15473,13,58,40,120.749
15474,13,58,41,120.75
15475,13,58,42,120.75699999999999
15476,13,58,43,120.76700000000001
15477,13,58,44,120.77000000000001
15478,13,58,45,120.777
15479,13,58,46,120.78
15480,13,58,47,120.78
15481,13,58,48,120.78
15482,13,58,49,120.78
15483,13,58,50,120.78299999999999
15484,13,58,51,120.78999999999999
15485,13,58,52,120.78999999999999
15486,13,58,53,120.78999999999999
15487,13,58,54,120.78999999999999
15488,13,58,55,120.78999999999999
15489,13,58,56,120.79699999999998
15490,13,58,57,120.79999999999998
15491,13,58,58,120.79999999999998
15492,13,58,59,120.79999999999998
15493,13,59,0,120.79999999999998
15494,13,59,1,120.80099999999997
15495,13,59,2,120.80299999999997
15496,13,59,3,120.79999999999998
15497,13,59,4,120.79999999999998
15498,13,59,5,120.79999999999998
15499,13,59,6,120.79999999999998
15500,13,59,7,120.79999999999998
15501,13,59,8,120.79499999999999
15502,13,59,9,120.79099999999998
15503,13,59,10,120.79999999999998
15504,13,59,11,120.79999999999998
15505,13,59,12,120.80299999999997
15506,13,59,13,120.80999999999997
15507,13,59,14,120.81499999999997
15508,13,59,15,120.81999999999996
15509,13,59,16,120.829
15510,13,59,17,120.83
15511,13,59,18,120.83
15512,13,59,19,120.833
15513,13,59,20,120.84
15514,13,59,21,120.843
15515,13,59,22,120.857
15516,13,59,23,120.85999999999999
15517,13,59,24,120.857
15518,13,59,25,120.85
15519,13,59,26,120.845
15520,13,59,27,120.83900000000001
15521,13,59,28,120.83700000000002
15522,13,59,29,120.84
15523,13,59,30,120.84
15524,13,59,31,120.84
15525,13,59,32,120.84
15526,13,59,33,120.84
15527,13,59,34,120.84100000000001
15528,13,59,35,120.85
15529,13,59,36,120.859
15530,13,59,37,120.86300000000001
15531,13,59,38,120.86999999999998
15532,13,59,39,120.86099999999999
15533,13,59,40,120.85999999999999
15534,13,59,41,120.86100000000002
15535,13,59,42,120.86999999999998
15536,13,59,43,120.87100000000001
15537,13,59,44,120.88000000000002
15538,13,59,45,120.88000000000002
15539,13,59,46,120.88700000000001
15540,13,59,47,120.893
15541,13,59,48,120.9
15542,13,59,49,120.9
15543,13,59,50,120.9
15544,13,59,51,120.901
15545,13,59,52,120.91
15546,13,59,53,120.90899999999999
15547,13,59,54,120.9
15548,13,59,55,120.9
15549,13,59,56,120.90899999999999
15550,13,59,57,120.91
15551,13,59,58,120.91
15552,13,59,59,120.91
15553,14,0,0,120.91
15554,14,0,1,120.91099999999999
15555,14,0,2,120.91900000000001
15556,14,0,3,120.91
15557,14,0,4,120.91
15558,14,0,5,120.91900000000001
15559,14,0,6,120.923
15560,14,0,7,120.93100000000004
15561,14,0,8,120.94000000000003
15562,14,0,9,120.94000000000003
15563,14,0,10,120.94000000000003
15564,14,0,11,120.94000000000003
15565,14,0,12,120.94700000000003
15566,14,0,13,120.95000000000002
15567,14,0,14,120.95000000000002
15568,14,0,15,120.96000000000001
15569,14,0,16,120.97
15570,14,0,17,120.97
15571,14,0,18,120.973
15572,14,0,19,120.97999999999999
15573,14,0,20,120.97999999999999
15574,14,0,21,120.981
15575,14,0,22,120.98799999999999
15576,14,0,23,120.98999999999998
15577,14,0,24,120.98299999999999
15578,14,0,25,120.97999999999999
15579,14,0,26,120.97999999999999
15580,14,0,27,120.98499999999999
15581,14,0,28,120.98999999999998
15582,14,0,29,120.98999999999998
15583,14,0,30,120.999
15584,14,0,31,121.0
15585,14,0,32,121.003
15586,14,0,33,121.01100000000001
15587,14,0,34,121.01500000000001
15588,14,0,35,121.013
15589,14,0,36,121.02000000000001
15590,14,0,37,121.025
15591,14,0,38,121.027
15592,14,0,39,121.025
15593,14,0,40,121.03
15594,14,0,41,121.03
15595,14,0,42,121.03
15596,14,0,43,121.03099999999999
15597,14,0,44,121.03999999999999
15598,14,0,45,121.03999999999999
15599,14,0,46,121.03999999999999
15600,14,0,47,121.03999999999999
15601,14,0,48,121.03999999999999
15602,14,0,49,121.03999999999999
15603,14,0,50,121.04199999999999
15604,14,0,51,121.03999999999999
15605,14,0,52,121.03099999999999
15606,14,0,53,121.03
15607,14,0,54,121.023
15608,14,0,55,121.02000000000001
15609,14,0,56,121.02000000000001
15610,14,0,57,121.02000000000001
15611,14,0,58,121.02000000000001
15612,14,0,59,121.023
15613,14,1,0,121.03299999999999
15614,14,1,1,121.03999999999999
15615,14,1,2,121.04499999999999
15616,14,1,3,121.04999999999998
15617,14,1,4,121.04999999999998
15618,14,1,5,121.05299999999997
15619,14,1,6,121.05999999999997
15620,14,1,7,121.05999999999997
15621,14,1,8,121.05999999999997
15622,14,1,9,121.06899999999996
15623,14,1,10,121.06999999999996
15624,14,1,11,121.06699999999996
15625,14,1,12,121.06899999999996
15626,14,1,13,121.077
15627,14,1,14,121.08099999999999
15628,14,1,15,121.09
15629,14,1,16,121.09
15630,14,1,17,121.09
15631,14,1,18,121.09
15632,14,1,19,121.09
15633,14,1,20,121.09
15634,14,1,21,121.08699999999999
15635,14,1,22,121.085
15636,14,1,23,121.08900000000001
15637,14,1,24,121.08
15638,14,1,25,121.079
15639,14,1,26,121.079
15640,14,1,27,121.08
15641,14,1,28,121.08
15642,14,1,29,121.08
15643,14,1,30,121.075
15644,14,1,31,121.06999999999996
15645,14,1,32,121.06999999999996
15646,14,1,33,121.06999999999996
15647,14,1,34,121.06499999999997
15648,14,1,35,121.05999999999997
15649,14,1,36,121.05999999999997
15650,14,1,37,121.05999999999997
15651,14,1,38,121.05699999999997
15652,14,1,39,121.04999999999998
15653,14,1,40,121.05499999999998
15654,14,1,41,121.05999999999997
15655,14,1,42,121.05999999999997
15656,14,1,43,121.05999999999997
15657,14,1,44,121.06099999999996
15658,14,1,45,121.06799999999996
15659,14,1,46,121.07299999999998
15660,14,1,47,121.08
15661,14,1,48,121.08700000000002
15662,14,1,49,121.095
15663,14,1,50,121.103
15664,14,1,51,121.10999999999999
15665,14,1,52,121.10999999999999
15666,14,1,53,121.10999999999999
15667,14,1,54,121.10999999999999
15668,14,1,55,121.10999999999999
15669,14,1,56,121.117
15670,14,1,57,121.11999999999998
15671,14,1,58,121.127
15672,14,1,59,121.13700000000001
15673,14,2,0,121.14000000000001
15674,14,2,1,121.14000000000001
15675,14,2,2,121.13899999999998
15676,14,2,3,121.13000000000002
15677,14,2,4,121.13700000000001
15678,14,2,5,121.14000000000001
15679,14,2,6,121.133
15680,14,2,7,121.13700000000001
15681,14,2,8,121.14000000000001
15682,14,2,9,121.141
15683,14,2,10,121.151
15684,14,2,11,121.16
15685,14,2,12,121.16
15686,14,2,13,121.16
15687,14,2,14,121.16
15688,14,2,15,121.16
15689,14,2,16,121.16299999999998
15690,14,2,17,121.16900000000001
15691,14,2,18,121.16
15692,14,2,19,121.16
15693,14,2,20,121.16
15694,14,2,21,121.155
15695,14,2,22,121.141
15696,14,2,23,121.14000000000001
15697,14,2,24,121.14000000000001
15698,14,2,25,121.13499999999999
15699,14,2,26,121.13000000000002
15700,14,2,27,121.127
15701,14,2,28,121.125
15702,14,2,29,121.13000000000002
15703,14,2,30,121.13000000000002
15704,14,2,31,121.13000000000002
15705,14,2,32,121.13000000000002
15706,14,2,33,121.13000000000002
15707,14,2,34,121.13500000000002
15708,14,2,35,121.14000000000001
15709,14,2,36,121.149
15710,14,2,37,121.15
15711,14,2,38,121.154
15712,14,2,39,121.15899999999999
15713,14,2,40,121.155
15714,14,2,41,121.15899999999999
15715,14,2,42,121.16
15716,14,2,43,121.16
15717,14,2,44,121.151
15718,14,2,45,121.15
15719,14,2,46,121.15
15720,14,2,47,121.15
15721,14,2,48,121.148
15722,14,2,49,121.15
15723,14,2,50,121.15
15724,14,2,51,121.143
15725,14,2,52,121.14000000000001
15726,14,2,53,121.13699999999999
15727,14,2,54,121.13000000000002
15728,14,2,55,121.13000000000002
15729,14,2,56,121.123
15730,14,2,57,121.11999999999998
15731,14,2,58,121.123
15732,14,2,59,121.13000000000002
15733,14,3,0,121.13300000000001
15734,14,3,1,121.131
15735,14,3,2,121.13000000000002
15736,14,3,3,121.127
15737,14,3,4,121.11999999999998
15738,14,3,5,121.11999999999998
15739,14,3,6,121.11999999999998
15740,14,3,7,121.11599999999999
15741,14,3,8,121.11999999999998
15742,14,3,9,121.11999999999998
15743,14,3,10,121.11499999999998
15744,14,3,11,121.10999999999999
15745,14,3,12,121.10999999999999
15746,14,3,13,121.10999999999999
15747,14,3,14,121.10999999999999
15748,14,3,15,121.11100000000002
15749,14,3,16,121.11999999999998
15750,14,3,17,121.11999999999998
15751,14,3,18,121.11999999999998
15752,14,3,19,121.11999999999998
15753,14,3,20,121.12100000000001
15754,14,3,21,121.13000000000002
15755,14,3,22,121.13300000000001
15756,14,3,23,121.14000000000001
15757,14,3,24,121.14500000000001
15758,14,3,25,121.157
15759,14,3,26,121.16
15760,14,3,27,121.16299999999998
15761,14,3,28,121.17
15762,14,3,29,121.17700000000002
15763,14,3,30,121.18500000000003
15764,14,3,31,121.19000000000003
15765,14,3,32,121.19900000000003
15766,14,3,33,121.20100000000002
15767,14,3,34,121.21000000000001
15768,14,3,35,121.21000000000001
15769,14,3,36,121.21000000000001
15770,14,3,37,121.22
15771,14,3,38,121.22999999999999
15772,14,3,39,121.23899999999999
15773,14,3,40,121.23999999999998
15774,14,3,41,121.247
15775,14,3,42,121.25
15776,14,3,43,121.25699999999999
15777,14,3,44,121.26700000000001
15778,14,3,45,121.273
15779,14,3,46,121.28
15780,14,3,47,121.285
15781,14,3,48,121.29999999999998
15782,14,3,49,121.31099999999996
15783,14,3,50,121.31999999999996
15784,14,3,51,121.31999999999996
15785,14,3,52,121.32299999999998
15786,14,3,53,121.33099999999999
15787,14,3,54,121.343
15788,14,3,55,121.357
15789,14,3,56,121.37200000000003
15790,14,3,57,121.38700000000001
15791,14,3,58,121.39000000000001
15792,14,3,59,121.399
15793,14,4,0,121.4
15794,14,4,1,121.4
15795,14,4,2,121.407
15796,14,4,3,121.41
15797,14,4,4,121.41900000000001
15798,14,4,5,121.42
15799,14,4,6,121.42500000000003
15800,14,4,7,121.43000000000004
15801,14,4,8,121.43000000000004
15802,14,4,9,121.43000000000004
15803,14,4,10,121.43000000000004
15804,14,4,11,121.43000000000004
15805,14,4,12,121.43000000000004
15806,14,4,13,121.43500000000003
15807,14,4,14,121.44000000000003
15808,14,4,15,121.44000000000003
15809,14,4,16,121.43700000000004
15810,14,4,17,121.43000000000004
15811,14,4,18,121.43000000000004
15812,14,4,19,121.43000000000004
15813,14,4,20,121.43000000000004
15814,14,4,21,121.43000000000004
15815,14,4,22,121.424
15816,14,4,23,121.425
15817,14,4,24,121.42
15818,14,4,25,121.42
15819,14,4,26,121.42
15820,14,4,27,121.42
15821,14,4,28,121.417
15822,14,4,29,121.41
15823,14,4,30,121.401
15824,14,4,31,121.397
15825,14,4,32,121.38699999999999
15826,14,4,33,121.38000000000002
15827,14,4,34,121.37100000000001
15828,14,4,35,121.36999999999998
15829,14,4,36,121.375
15830,14,4,37,121.38000000000002
15831,14,4,38,121.38900000000001
15832,14,4,39,121.38499999999999
15833,14,4,40,121.38000000000002
15834,14,4,41,121.373
15835,14,4,42,121.373
15836,14,4,43,121.38000000000002
15837,14,4,44,121.37100000000001
15838,14,4,45,121.36999999999998
15839,14,4,46,121.36299999999999
15840,14,4,47,121.353
15841,14,4,48,121.35
15842,14,4,49,121.345
15843,14,4,50,121.34
15844,14,4,51,121.34
15845,14,4,52,121.34
15846,14,4,53,121.33900000000001
15847,14,4,54,121.33
15848,14,4,55,121.32499999999997
15849,14,4,56,121.31699999999996
15850,14,4,57,121.30999999999997
15851,14,4,58,121.30999999999997
15852,14,4,59,121.30999999999997
15853,14,5,0,121.30099999999997
15854,14,5,1,121.30699999999997
15855,14,5,2,121.30099999999997
15856,14,5,3,121.29999999999998
15857,14,5,4,121.29999999999998
15858,14,5,5,121.29799999999997
